Iteration,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
3777,6300,17800,4400,4400
3778,6300,17700,4400,4400
3779,6300,17700,4400,4400
3780,6200,17800,4400,4400
3781,6500,17700,4400,4400
3782,6300,17700,4400,4400
3783,6300,18400,4400,4400
3784,6300,17800,4400,4400
3785,6300,17700,4400,4400
3786,6300,17700,4400,4400
3787,6300,17700,4400,4400
3788,6300,17700,4400,4300
3789,6300,17700,4400,4400
3790,6200,17700,4400,4400
3791,6300,17600,4400,4400
3792,6300,17600,4400,4400
3793,6300,17700,4400,4400
3794,6400,17700,4400,4400
3795,6300,17700,4300,4400
3796,6300,17600,4300,4400
3797,6300,17600,4300,4400
3798,6300,18500,4300,4400
3799,6300,17700,4400,4400
3800,6300,17600,4400,4400
3801,6300,17700,4300,4400
3802,6300,17700,4300,5300
3803,6300,17800,4300,4800
3804,6300,17700,4300,4400
3805,6300,17700,4300,4400
3806,6300,18300,4300,4400
3807,6300,17700,4300,4400
3808,6300,17700,4300,4300
3809,6300,17600,4400,4400
3810,6300,17700,4400,4400
3811,6300,17700,4400,4400
3812,6300,17800,4300,4400
3813,6300,18500,4300,4400
3814,6200,17700,4300,4400
3815,6400,17700,4400,4400
3816,18500,17600,4400,4400
3817,6300,17700,4400,4400
3818,6300,17700,4400,4300
3819,6200,17800,4400,4300
3820,6300,17700,5100,4300
3821,6300,17700,4400,4300
3822,6300,17800,4300,4300
3823,6600,17700,4400,4400
3824,6300,17700,4400,4400
3825,6400,17600,4400,4400
3826,6400,17700,4400,4400
3827,6300,17700,4400,4400
3828,6300,18500,4400,4400
3829,6300,17700,4400,4400
3830,6300,17600,4400,4400
3831,6300,17700,4400,4400
3832,6300,17700,4400,4400
3833,6300,17700,4400,4400
3834,6300,17700,4400,4400
3835,6300,17600,4400,4400
3836,6300,17700,4400,4400
3837,6200,17700,4400,4300
3838,6300,17700,4400,4300
3839,6300,17700,4400,4400
3840,6400,17700,4400,4400
3841,6300,17700,4400,4400
3842,6300,18500,4400,4400
3843,6300,17700,4400,4400
3844,6800,17600,4300,4400
3845,4500,17700,4300,4400
3846,4500,17700,4300,4400
3847,4500,17700,4300,4400
3848,4500,17700,4300,4400
3849,4500,17700,4400,4400
3850,4500,17700,4300,4400
3851,4500,17700,4300,4400
3852,4500,17700,4300,4400
3853,4500,17700,4300,4300
3854,4500,17800,4300,4300
3855,5000,17700,4300,4300
3856,4500,17700,4300,4300
3857,4500,18500,4300,4300
3858,4500,17700,4300,4400
3859,4500,17800,4400,4400
3860,4600,17700,4300,4400
3861,4500,17700,4300,5100
3862,4500,18100,4300,4300
3863,4500,17700,4300,4400
3864,4500,19200,4300,4400
3865,4500,18100,4400,4400
3866,4500,19300,4400,4400
3867,4500,17700,4400,4400
3868,4500,17700,4300,4400
3869,4500,17700,4300,4400
3870,4500,17700,4300,4400
3871,4500,17700,4400,4400
3872,4500,18400,4400,4400
3873,4500,17700,4400,4400
3874,5700,17700,4400,4400
3875,4500,17700,4400,4400
3876,4500,17700,4900,4400
3877,4500,17700,4400,4400
3878,4500,17700,4400,4400
3879,4500,17700,5200,4400
3880,4500,19300,4400,4400
3881,4500,18100,4300,4400
3882,4500,19400,4300,4400
3883,4500,17600,4300,4300
3884,4500,17800,5800,4300
3885,4500,17700,4800,4300
3886,4500,17700,4800,4400
3887,4500,19200,4800,4400
3888,4500,17700,4800,4400
3889,4500,17700,4800,4400
3890,4500,17700,4800,4400
3891,4400,17700,4800,4400
3892,4400,17700,4800,4400
3893,4400,17700,4800,4400
3894,4400,17800,4800,4400
3895,4400,17700,4700,4300
3896,4400,17700,4800,4300
3897,4500,17800,4800,4400
3898,4500,17700,4800,4400
3899,4400,17700,4800,4400
3900,4400,17700,4800,4400
3901,4500,18500,4800,4400
3902,4500,17700,4800,4400
3903,4400,17600,4800,4400
3904,4400,17600,4900,4400
3905,4500,17600,6200,4400
3906,4500,17700,4700,4400
3907,4400,17700,6100,4400
3908,4400,17700,4700,4300
3909,4500,17700,4800,4400
3910,4500,17600,4800,4400
3911,4500,17600,4800,4400
3912,4500,17600,4800,4400
3913,4500,17700,4800,4400
3914,4500,17700,4800,4400
3915,4500,17700,4700,4400
3916,4500,19100,4800,4400
3917,4500,18200,4800,4400
3918,4500,17700,4800,4400
3919,4500,19400,4800,4400
3920,4500,18100,6100,4400
3921,4500,19300,4700,5200
3922,4500,17700,4700,4400
3923,4500,19300,4700,4300
3924,4500,18100,4700,4400
3925,4400,19400,5900,4400
3926,4400,17600,4600,4400
3927,4400,17700,4600,4400
3928,4400,17700,4600,4400
3929,4400,17700,4600,4400
3930,4400,17600,4600,4400
3931,4500,18400,4500,4400
3932,4500,17600,4500,4400
3933,4500,17600,4500,4400
3934,8300,17700,5900,4400
3935,4500,19400,4600,4400
3936,4500,18100,4500,4400
3937,4500,18100,4500,4400
3938,4400,19200,7700,4400
3939,4500,17600,4500,4400
3940,4500,17600,4500,4400
3941,4500,17700,4500,4400
3942,4500,17700,4500,4400
3943,4500,17700,4400,4400
3944,4500,17700,4400,4400
3945,4600,17600,4400,4300
3946,4500,18500,4400,4300
3947,4500,17700,4400,4300
3948,4500,17700,4400,4300
3949,4500,17700,4400,4400
3950,4500,17700,5900,4400
3951,4500,17700,4400,4400
3952,4500,17700,4400,4400
3953,4600,17700,4400,4400
3954,4500,17700,4400,4400
3955,4500,17700,4400,4400
3956,4500,17700,4400,4400
3957,4500,17700,4400,4400
3958,4500,17700,4400,4300
3959,4500,17600,4400,4300
3960,4500,18600,4400,4300
3961,4500,17700,4400,4300
3962,4500,17700,4400,4300
3963,4500,17700,4400,4400
3964,4500,17600,4400,4400
3965,4500,17700,4400,4400
3966,4400,17700,4400,4400
3967,4500,17700,4400,4400
3968,4500,17700,4400,4400
3969,4600,17700,4400,4400
3970,4500,17700,4400,4400
3971,4500,17700,4400,4400
3972,4500,17700,4400,4400
3973,4500,18100,4400,4300
3974,4500,17700,4400,4300
3975,5700,18400,4400,4300
3976,4400,17800,4400,4300
3977,5700,17700,4400,4300
3978,4500,17700,4400,4400
3979,4500,17700,4300,4400
3980,4500,17700,4300,5200
3981,4500,17700,4400,4400
3982,4500,17700,4400,4400
3983,4500,17700,4400,4400
3984,4500,17600,4400,4400
3985,4500,17700,4300,4400
3986,4500,17700,4300,4400
3987,4400,17700,4300,4300
3988,4400,17700,4300,4300
3989,4400,17700,4300,4300
3990,4400,18500,4300,4300
3991,4400,17700,4300,4300
3992,4400,17700,4400,4400
3993,5300,17700,4400,4400
3994,4500,17700,4400,4400
3995,4500,17800,4300,4400
3996,4500,17700,4300,4400
3997,4500,17700,4300,4400
3998,4500,17700,5200,4400
3999,4500,17700,4400,4400
4000,4500,17700,4400,4400
4001,4500,17700,4300,4400
4002,4500,17700,4300,4400
4003,4500,17700,4400,4400
4004,4400,17800,4400,4400
4005,4500,18500,4400,4400
4006,4500,17700,4300,4400
4007,4500,17700,4300,4300
4008,4400,17600,4300,4400
4009,4400,17700,4300,4400
4010,4400,17700,4300,4300
4011,4400,17700,4300,4400
4012,4400,17600,4400,4400
4013,4600,17600,4400,4400
4014,4500,17600,4400,4400
4015,4500,17600,4400,4400
4016,4500,17700,4400,4400
4017,4400,17700,4400,4400
4018,4400,17700,4400,4400
4019,4500,18400,4400,4400
4020,4500,17700,4400,4400
4021,5800,17700,4400,4400
4022,4400,17700,4400,4300
4023,4400,17800,4400,4300
4024,4400,17700,4400,4300
4025,4400,17700,4400,4300
4026,4400,17700,4400,4400
4027,4300,17700,4400,4900
4028,5700,17600,4400,4400
4029,4400,18200,4400,4400
4030,4400,17700,4400,4400
4031,4400,17700,4400,4400
4032,4400,17700,4400,4400
4033,4500,17600,4400,4400
4034,4500,18500,4400,4400
4035,4500,17700,4400,4400
4036,4500,17700,4400,4400
4037,4500,17700,4400,4300
4038,4500,17700,4400,4300
4039,4500,17700,4400,5100
4040,4500,17700,4400,4400
4041,4500,17700,4400,4300
4042,4500,17700,4400,4400
4043,4500,17700,4400,4400
4044,4500,17700,4400,4400
4045,4500,17700,4400,4400
4046,4500,17800,4400,4400
4047,4600,17700,4400,4400
4048,4600,17700,4400,4400
4049,4500,18500,4400,4400
4050,4500,17700,4400,4400
4051,4500,17700,4400,4300
4052,5400,17600,4400,4300
4053,4500,17600,4400,4300
4054,4500,17700,4400,4300
4055,4500,17700,4400,4400
4056,4500,17700,4400,4400
4057,4500,17600,5200,4400
4058,4500,17600,4400,4400
4059,4500,17600,4400,4400
4060,4400,17700,4400,4400
4061,4500,17700,4400,4400
4062,4500,17700,4400,4400
4063,4500,17700,4400,4400
4064,4500,18500,4400,4300
4065,4500,17700,4400,4300
4066,4500,17700,4400,4300
4067,4500,17700,4400,4300
4068,4500,17700,4400,4400
4069,4500,17700,4400,4400
4070,4600,17600,4300,4400
4071,4500,17700,4300,4400
4072,4500,17700,4300,4400
4073,4500,17700,4300,4400
4074,4500,17700,4300,4400
4075,4500,17700,4300,4400
4076,4500,17800,4300,4400
4077,4500,17700,4400,4400
4078,4500,18500,4400,4400
4079,4500,17700,4300,4300
4080,4500,17700,4300,4300
4081,4600,17700,4300,4300
4082,4500,17700,4300,4300
4083,5600,17700,4300,4300
4084,4500,17700,4400,4400
4085,4500,18100,4400,4400
4086,4500,17700,4400,4400
4087,4500,17700,4400,4400
4088,4400,17700,4400,4400
4089,4500,17700,4400,4400
4090,4500,17700,4400,4400
4091,4500,17700,4400,4400
4092,4500,17800,4400,4400
4093,4500,18500,4400,4400
4094,4500,17700,4900,4400
4095,4500,17700,4400,4400
4096,4500,17700,4400,4400
4097,4500,17800,4400,4400
4098,4500,17700,4400,4300
4099,4500,17700,4400,5200
4100,4500,17600,4500,4400
4101,4500,17700,4400,4400
4102,4500,17700,4400,4400
4103,4500,17700,4400,4400
4104,4500,17700,4400,4400
4105,4500,17700,4400,4400
4106,4500,17700,4400,4400
4107,4500,17700,4400,4400
4108,4500,18500,4400,4400
4109,4500,17700,4400,4400
4110,4500,17700,4400,4400
4111,8900,17800,4400,4400
4112,4500,17700,4400,4400
4113,4500,17700,4400,4300
4114,4500,17600,4400,4400
4115,4500,17700,4400,4400
4116,4500,17700,5200,4300
4117,4500,17700,4400,4400
4118,4500,17700,4400,4400
4119,4500,17700,4400,4400
4120,4500,17700,4400,4400
4121,4500,17600,4300,4400
4122,4500,17700,4300,4400
4123,4500,18500,4300,4400
4124,4500,17700,4300,4400
4125,4500,17700,4300,4400
4126,4500,17600,4400,4400
4127,4500,17700,4400,4400
4128,4500,17700,4400,4300
4129,4500,17800,4400,4300
4130,4500,17700,4300,4300
4131,4400,17700,4400,4300
4132,4400,17800,4400,4400
4133,4500,17700,4400,4400
4134,4500,17700,4400,4400
4135,4400,17700,4400,4400
4136,4500,17700,4400,4400
4137,4500,18500,4400,4400
4138,4500,17700,4400,4400
4139,4500,17700,4400,4400
4140,4500,17600,4400,4400
4141,4500,18200,4400,4400
4142,4500,17700,4400,4300
4143,4500,17700,4400,4300
4144,4400,17700,4400,4300
4145,4400,17600,4400,4300
4146,4400,17700,4400,4300
4147,4400,17700,4400,4400
4148,4400,17700,4400,4400
4149,4500,17600,4400,4400
4150,4500,17700,4400,4400
4151,4500,17700,4400,4400
4152,4500,18500,4400,4400
4153,4500,17700,4400,4400
4154,4500,17700,4400,4400
4155,4500,17700,4300,4400
4156,4500,17700,4300,4400
4157,4500,17700,4300,4400
4158,4500,17800,4300,5200
4159,4500,17700,4300,4400
4160,4500,17800,4400,4400
4161,4500,17700,4300,4400
4162,4500,17800,4300,4300
4163,4500,17700,4300,4400
4164,4500,17700,4300,4400
4165,4400,17700,4300,4400
4166,4400,17700,4300,4400
4167,4400,18500,4300,4400
4168,4400,17700,4400,4400
4169,4400,17700,4400,4400
4170,5400,17700,4400,4400
4171,4500,17700,4400,4400
4172,4400,17700,4400,4400
4173,4400,17700,4400,4400
4174,4400,17700,4400,4300
4175,4400,17700,4400,4300
4176,4400,17700,5200,4400
4177,4500,17700,4400,4400
4178,4500,17700,4400,4400
4179,4500,17700,4400,4400
4180,4500,17700,4400,4400
4181,4500,17700,4400,4400
4182,4500,18400,4400,4400
4183,4500,17700,4400,4400
4184,4500,17600,4400,4400
4185,4500,17700,4400,4300
4186,4500,17700,4400,4300
4187,4500,17700,4400,4300
4188,4500,17700,4400,4300
4189,4500,17700,4400,4400
4190,4500,17800,4400,4400
4191,4400,17600,4400,4400
4192,4500,17600,4400,4400
4193,4500,17600,4400,4400
4194,4500,17700,4400,4400
4195,4500,17700,4400,4400
4196,4500,18400,4400,4400
4197,4500,18300,4400,4400
4198,4500,17700,4300,4400
4199,4500,17700,4300,4400
4200,4500,17700,4300,4400
4201,4500,17800,4400,4400
4202,4500,17700,4400,4400
4203,4500,17700,4300,4400
4204,4500,17700,4300,4400
4205,4500,17700,4300,4300
4206,4500,17700,4300,4300
4207,4600,17700,4300,4300
4208,4500,17700,4300,4300
4209,4500,17700,4300,4300
4210,4500,17700,4300,4400
4211,4500,18500,4300,4400
4212,4500,17700,4400,4400
4213,4500,17700,4300,4400
4214,4500,17700,4300,4400
4215,4500,17700,4300,4400
4216,4500,17700,4300,4400
4217,5800,17700,4300,5200
4218,4400,17700,4400,4400
4219,4400,19200,4400,4400
4220,4400,18200,4400,4400
4221,4400,19400,4300,4300
4222,4400,17700,4300,4300
4223,4400,17800,4300,4300
4224,4400,17700,4400,4300
4225,4300,17700,4400,4400
4226,4400,18400,4400,4400
4227,4400,17600,4400,4400
4228,4400,17600,4400,4400
4229,4400,17700,4400,4400
4230,5200,17700,4400,4400
4231,4400,17700,4400,4400
4232,4400,17700,4400,4400
4233,4300,17600,4400,4400
4234,4400,17600,4400,4400
4235,4400,17600,5100,4400
4236,4400,17700,4300,4400
4237,4400,17700,4300,4400
4238,4400,17700,4300,4400
4239,4400,17700,4400,4400
4240,4400,17600,4400,4300
4241,4400,18400,4400,4400
4242,4400,17700,4400,4400
4243,4400,17700,4300,4400
4244,4400,17700,4300,4400
4245,4400,17600,4400,4400
4246,4400,17700,4400,4400
4247,4300,17700,4400,4400
4248,4400,17700,4400,4400
4249,4400,17700,4400,4400
4250,4400,17600,4400,4400
4251,4400,17600,4400,4500
4252,4400,17600,4400,4800
4253,4400,17700,4400,4400
4254,4400,18100,4400,4300
4255,4400,22600,4400,4300
4256,4400,19900,4400,4300
4257,4400,182600,4400,4300
4258,4400,20400,4400,4300
4259,4400,18500,4400,4400
4260,4400,18600,4400,4400
4261,4300,19800,4400,4400
4262,4400,28500,4400,4400
4263,4400,18200,4400,4400
4264,4400,19800,4400,4400
4265,4400,36400,4400,4400
4266,4400,19300,4400,4400
4267,4400,17700,4400,4400
4268,4400,17700,4400,4400
4269,4400,17700,4400,4400
4270,4400,17700,4400,4300
4271,4400,17700,4400,4300
4272,4400,17700,4400,4300
4273,4400,17700,4400,4300
4274,4400,17700,4400,4300
4275,4300,18600,4400,4400
4276,4300,17700,4400,4400
4277,4300,17700,4400,5100
4278,4300,17700,4400,4300
4279,4400,17700,4400,4300
4280,4400,17700,4400,4400
4281,4400,17700,4400,4400
4282,4400,17700,4400,4400
4283,4400,17600,4400,4400
4284,4400,17700,4400,4400
4285,4400,17700,4400,4400
4286,4400,17700,4400,4400
4287,4400,17700,4400,4400
4288,4400,17700,4400,4400
4289,5200,17700,4400,4400
4290,4400,18600,4400,4300
4291,4400,17700,4400,4400
4292,4400,17800,4400,4400
4293,4400,17700,4400,4400
4294,4400,17800,4400,4400
4295,4400,17700,5200,4400
4296,4400,17700,4400,4400
4297,5900,18200,4400,4400
4298,4500,17700,4400,4400
4299,4500,17700,4400,4400
4300,4500,17700,4400,4400
4301,4500,17700,4400,4400
4302,4500,17600,4400,4400
4303,4500,17700,4400,4400
4304,4500,17700,4400,4300
4305,4500,18500,4400,4300
4306,5000,17700,4400,4300
4307,4400,17700,4400,4300
4308,4400,17700,4400,4300
4309,4500,17700,4400,4300
4310,4500,17700,4400,4400
4311,4500,17800,4400,4400
4312,4500,17700,4300,4400
4313,4500,17800,4300,4400
4314,5900,17700,4400,4400
4315,4600,17700,4400,4400
4316,4600,17700,4400,4400
4317,4600,17700,4300,4400
4318,4600,17700,4900,4400
4319,4600,18500,4400,4400
4320,6100,17700,4300,4400
4321,4800,17700,4300,4400
4322,4800,17700,4300,4400
4323,4800,17700,4300,4400
4324,4900,17700,4400,4300
4325,4800,17600,4400,4400
4326,4800,17700,4400,4400
4327,4800,17700,4300,4400
4328,4900,17600,4300,4400
4329,4800,17700,4300,4400
4330,4800,17700,4300,4400
4331,4800,17700,4400,4400
4332,4800,17700,4400,4400
4333,4800,17700,4400,4400
4334,4800,18500,4400,4400
4335,4800,17700,4400,4400
4336,4800,17700,4400,6600
4337,4800,17700,4400,4400
4338,4800,17700,4400,4400
4339,6100,17700,4400,4400
4340,4700,17700,4400,4400
4341,4700,17700,4400,4400
4342,4700,17700,4400,4400
4343,4700,17700,4400,4400
4344,4700,17700,4400,4400
4345,4700,17800,4400,4400
4346,4700,17700,4400,4300
4347,4800,17700,4400,4300
4348,6400,17700,4400,4300
4349,4700,18400,4400,4300
4350,4600,17700,4400,4300
4351,4600,17700,4400,4300
4352,4700,17700,4400,4400
4353,4700,18200,4400,4400
4354,4600,17700,5100,4400
4355,5900,17700,4300,4400
4356,4500,17700,4300,4300
4357,4600,17800,4300,4300
4358,4600,17700,4300,4400
4359,4600,17700,4300,4400
4360,4600,17700,4400,4400
4361,5900,17700,4400,4400
4362,4500,17700,4300,4400
4363,4500,17700,4300,4400
4364,4500,18500,4300,4400
4365,4500,17700,4400,4400
4366,4500,17700,4400,4400
4367,4500,17700,4400,4400
4368,4600,17700,4400,4400
4369,6000,17700,4400,4400
4370,4700,17700,4400,4400
4371,4700,17700,4400,4400
4372,4800,17700,4400,4400
4373,4700,17700,4400,4400
4374,4700,17700,4400,4400
4375,4700,17700,4400,4400
4376,4900,17700,4400,4400
4377,4700,17700,4400,4400
4378,4700,18500,4400,4400
4379,4800,17700,4400,4400
4380,4700,17700,4400,4400
4381,4700,17700,4400,4400
4382,4700,17700,4400,4400
4383,4700,17700,4400,4400
4384,4700,17700,4400,4400
4385,4700,17600,4400,4400
4386,4700,17600,4400,4400
4387,4700,17600,4400,4400
4388,4600,17700,4400,4400
4389,4700,17700,4300,4400
4390,4700,17700,4300,4400
4391,4700,17700,4300,4400
4392,4700,17600,4400,4400
4393,4700,18400,4400,4400
4394,4700,17800,4300,4400
4395,4800,17700,4300,5800
4396,4700,17800,4300,4300
4397,6000,17700,4300,4300
4398,4700,17800,4300,4300
4399,4600,17700,4300,4300
4400,4600,17700,4300,4300
4401,4500,17700,4400,4300
4402,4500,17700,4400,4300
4403,4500,17700,4400,4400
4404,4600,17700,4400,4300
4405,4600,17700,4400,4300
4406,4600,17700,4400,4300
4407,32700,17700,4400,4300
4408,4700,22800,4400,4300
4409,4700,18100,4400,4400
4410,4700,17700,4400,4400
4411,4700,17600,4400,4400
4412,4600,17600,4400,4400
4413,4700,17700,5200,4300
4414,4700,17700,4400,4300
4415,4700,17700,4400,4400
4416,4700,17600,4400,4400
4417,6000,17700,4400,4400
4418,4700,17700,4400,4400
4419,4600,17700,4400,4400
4420,4600,17700,4400,4400
4421,4500,17700,4400,4400
4422,4500,17700,4400,4400
4423,4500,18500,4400,4400
4424,4600,17800,4400,4400
4425,4600,17700,4400,4400
4426,4600,17700,4400,4400
4427,4600,17700,4400,4400
4428,5800,17600,4400,4400
4429,4500,17700,4400,4400
4430,4500,17700,4400,4400
4431,4500,17800,4400,4400
4432,5900,17700,4400,4400
4433,4600,17700,4400,4400
4434,4600,17700,4400,4400
4435,4700,17600,4400,4400
4436,4700,17700,4400,4400
4437,4600,18500,4400,4400
4438,4600,17700,4300,4400
4439,4500,17700,4300,4400
4440,4500,17700,4300,4400
4441,4500,17700,4300,4400
4442,4500,17700,4400,4400
4443,4500,17700,4400,4400
4444,4700,17700,4300,4400
4445,4600,17700,4300,4400
4446,4600,17700,4300,4400
4447,6000,17700,4300,4400
4448,4700,17700,4300,4400
4449,4700,17700,4300,4400
4450,4800,17700,4300,4400
4451,4700,17700,4400,4400
4452,4700,20100,4400,4400
4453,4700,17700,4400,4400
4454,4800,17700,4400,4400
4455,4700,17800,4400,5800
4456,6000,17700,4400,4400
4457,4700,17800,4400,4400
4458,4600,19300,4400,4400
4459,4600,18100,4400,4400
4460,4600,18100,4400,4400
4461,4600,18100,4400,4400
4462,14600,18200,4400,4400
4463,5900,18100,4400,4400
4464,4600,18100,4400,4400
4465,4600,18700,4400,4400
4466,4700,19100,4400,4400
4467,4600,18900,4400,4300
4468,4600,17700,4400,4300
4469,4600,17800,4400,4400
4470,4600,17700,4400,4400
4471,4600,17800,4400,4400
4472,4600,17700,4400,4300
4473,4600,17700,5200,4300
4474,4500,17700,4400,4300
4475,4600,17700,4400,4300
4476,5800,17700,4400,4300
4477,4400,17700,4400,4300
4478,5800,17700,4400,4400
4479,4500,17700,4400,4900
4480,4500,17700,4400,4400
4481,4600,17700,4400,4400
4482,4700,18600,4400,4400
4483,4600,17700,4400,4400
4484,4600,17700,4400,4400
4485,4600,17800,4400,4400
4486,4600,17700,4400,4400
4487,4600,17700,4300,4300
4488,4600,17600,4300,4300
4489,4500,17600,4300,4300
4490,4500,17700,4300,4300
4491,4500,17700,4300,4300
4492,4500,17700,4300,4300
4493,4600,17600,4400,4300
4494,5100,17600,4400,4400
4495,4600,17600,4400,4400
4496,4600,18400,4400,4300
4497,4500,17700,4400,4300
4498,4500,17700,4400,4300
4499,4500,17700,4400,4300
4500,4500,17700,4400,4400
4501,4600,17700,4400,4400
4502,4600,17800,4400,4400
4503,4600,17700,4400,4400
4504,5800,17800,4400,4400
4505,4500,17700,4400,4400
4506,4500,17800,4400,4400
4507,4500,17700,4400,4400
4508,4500,17700,4400,4400
4509,4500,17700,4400,4400
4510,4500,17700,4400,4400
4511,4500,18500,4400,4400
4512,5900,17700,4400,4400
4513,4600,17800,4400,4400
4514,4600,17700,4400,5200
4515,4600,17800,4400,4400
4516,4700,17700,4400,4400
4517,4500,17700,4400,4400
4518,5900,17700,4400,4400
4519,4600,17700,4400,4400
4520,4700,18200,4400,4400
4521,14400,17600,4400,4400
4522,4700,17600,4400,4400
4523,4700,17700,4400,4300
4524,4700,17700,4400,4300
4525,4700,17700,4400,4300
4526,4700,18500,4400,4300
4527,4700,17700,4400,4400
4528,4700,17700,4400,4400
4529,6000,17700,4400,4400
4530,4600,17700,4400,4400
4531,4500,17700,4400,4400
4532,4600,17700,5200,4400
4533,4600,17800,4400,4400
4534,6100,17700,4400,4400
4535,4800,17700,4400,4400
4536,4800,17700,4400,4400
4537,4800,17700,4400,4300
4538,5000,17700,4400,4300
4539,4800,17800,4400,4300
4540,4800,17700,4400,4300
4541,4800,18500,4400,4300
4542,4800,17800,4400,4400
4543,4800,17700,4400,4400
4544,4800,17700,4400,4400
4545,4800,17700,4800,4400
4546,4800,17800,4300,4400
4547,4800,17700,4300,4400
4548,4800,17700,4300,4400
4549,4800,17700,4300,4400
4550,4800,17700,4300,4400
4551,6100,17700,4400,4400
4552,4700,17700,4300,4300
4553,4700,17800,4300,4300
4554,4700,17700,4300,4300
4555,4700,18500,4300,4300
4556,6000,17700,4300,4300
4557,4600,17700,4400,4400
4558,4600,17800,4400,4400
4559,4600,17700,4400,4400
4560,4600,17800,4400,4400
4561,4600,17700,4300,4400
4562,4600,17700,4300,4400
4563,4600,17700,4400,4400
4564,4600,17700,4400,4400
4565,4500,17700,4400,4400
4566,4500,17700,4400,4400
4567,4500,17800,4400,4400
4568,4500,17700,4400,4400
4569,5800,17800,4400,4400
4570,4400,18500,4400,4300
4571,4600,17700,4400,4300
4572,5900,17800,4400,4400
4573,4700,17700,4400,5200
4574,4600,17800,4400,4400
4575,4600,17700,4400,4400
4576,4900,18300,4400,4400
4577,4700,17700,4400,4400
4578,4700,17800,4400,4400
4579,4700,17700,4400,4400
4580,5600,17800,4400,4400
4581,4700,17700,4400,4400
4582,4600,17700,4400,4400
4583,4700,17700,4400,4400
4584,6000,17700,4400,4400
4585,4800,18500,4400,4300
4586,4600,17700,4400,4400
4587,4600,17700,4400,4400
4588,4600,17700,4400,4400
4589,6200,17600,4400,4400
4590,4900,17700,4400,4400
4591,4800,17600,5200,4400
4592,5100,17600,4300,4400
4593,4800,17700,4300,4400
4594,4800,17700,4300,4400
4595,4800,17700,4300,4400
4596,4800,17700,4300,4400
4597,6200,17700,4300,4400
4598,4700,17600,4300,4400
4599,4600,17600,4400,4400
4600,4700,18400,4400,4300
4601,4800,17700,4400,4400
4602,4700,17700,4400,4400
4603,4700,17700,4400,4400
4604,4600,17800,4400,4400
4605,4600,17700,4400,4400
4606,4700,17700,4400,4400
4607,4700,17700,4400,4400
4608,6000,17700,4400,4400
4609,4600,17700,4400,4400
4610,4600,17700,4400,4400
4611,4600,17700,4400,4400
4612,4600,17800,4400,4400
4613,4600,17700,4400,4400
4614,4600,18500,4400,4300
4615,5900,17800,4400,4300
4616,4500,17700,4400,4300
4617,4500,17800,4400,4300
4618,4400,17700,4400,4300
4619,4400,17700,4400,4400
4620,4400,17700,4400,4400
4621,4400,17700,4400,4400
4622,4600,17700,4400,4400
4623,4500,17700,4400,4400
4624,4500,17700,4400,4400
4625,4500,17700,4400,4400
4626,4600,17700,4400,4400
4627,4500,17700,4400,4400
4628,4500,17700,4400,4400
4629,4500,18500,4400,4300
4630,4500,17700,4400,4300
4631,4500,17700,4400,4300
4632,4500,18200,4400,4300
4633,4400,17700,4400,5100
4634,4400,17800,4400,4400
4635,8700,17700,4400,4400
4636,4500,17700,4400,4400
4637,4500,17700,4400,4400
4638,4500,17700,4400,4400
4639,4500,17700,4400,4400
4640,4500,17600,4400,4400
4641,4600,17700,4400,4400
4642,4500,17700,4400,4400
4643,4600,17700,4400,4300
4644,4500,18400,4400,4300
4645,4500,17600,4400,4300
4646,4500,17700,4400,4300
4647,4500,17700,4400,4300
4648,4500,17700,4400,4400
4649,4500,17700,4400,4400
4650,4500,17700,4300,4400
4651,4500,17700,5100,4400
4652,4400,17700,4400,4400
4653,4400,17700,4400,4400
4654,4500,17700,4400,4400
4655,4500,17700,4400,4400
4656,4500,17600,4400,4400
4657,4500,17600,4300,4400
4658,4500,18400,4300,4400
4659,4500,17700,4300,4400
4660,4500,17800,4300,4400
4661,4500,17700,4300,4400
4662,4500,17700,4300,4400
4663,4500,17700,4400,4300
4664,4600,17700,4400,4400
4665,4500,17700,4400,4400
4666,4500,17700,4400,4400
4667,4400,17800,4400,4400
4668,4400,17700,4400,4400
4669,4500,17700,4400,4400
4670,4500,17700,4400,4400
4671,4500,17700,4400,4400
4672,4500,17700,4400,4400
4673,4400,18500,4400,4400
4674,4400,17800,4400,4400
4675,4400,17700,4400,4400
4676,4500,17700,4400,4400
4677,4500,17600,4400,4400
4678,4400,17700,4400,4300
4679,4400,17700,4400,4300
4680,4400,17700,4400,4300
4681,4400,17700,4400,4300
4682,4400,17700,4400,4300
4683,4400,17700,4400,4400
4684,4500,17700,4400,4400
4685,4500,17700,4400,4400
4686,4500,17700,4300,4400
4687,4500,17700,4300,4400
4688,4600,22200,4400,4400
4689,4500,17700,4400,4400
4690,4500,17700,4400,4400
4691,4500,17700,4400,4400
4692,4500,17700,4300,5200
4693,4500,17700,4300,4400
4694,5400,17700,4300,4400
4695,4500,17800,4300,4400
4696,4500,17700,4400,4400
4697,4500,17700,4400,4300
4698,4500,17700,4400,4400
4699,5000,17700,4300,4400
4700,4500,17700,4300,4400
4701,4500,17700,4300,4400
4702,4500,17600,4300,4900
4703,4500,18400,4300,4400
4704,4400,17700,4400,4400
4705,4500,17600,4300,4400
4706,4500,17600,4300,4400
